771.850	14
771.866	11
771.883	16
771.899	18
771.915	16
771.931	10
771.947	15
771.964	18
771.980	17
771.996	15
772.012	13
772.028	15
772.045	10
772.061	13
772.077	7
772.093	21
772.109	13
772.126	19
772.142	14
772.158	16
772.174	14
772.190	14
772.206	20
772.223	9
772.239	9
772.255	8
772.271	15
772.287	17
772.304	19
772.320	4
772.336	10
772.352	15
772.368	20
772.384	15
772.401	6
772.417	12
772.433	21
772.449	11
772.465	9
772.482	17
772.498	8
772.514	6
772.530	15
772.546	20
772.562	16
772.579	18
772.595	9
772.611	9
772.627	12
772.643	11
772.659	15
772.675	17
772.692	1
772.708	13
772.724	18
772.740	14
772.756	10
772.772	18
772.789	12
772.805	8
772.821	13
772.837	14
772.853	17
772.869	15
772.885	14
772.902	11
772.918	10
772.934	26
772.950	17
772.966	12
772.982	22
772.998	12
773.015	12
773.031	17
773.047	15
773.063	21
773.079	14
773.095	12
773.111	12
773.127	19
773.144	14
773.160	16
773.176	7
773.192	18
773.208	9
773.224	13
773.240	7
773.256	24
773.272	15
773.289	14
773.305	16
773.321	18
773.337	22
773.353	4
773.369	15
773.385	12
773.401	14
773.417	19
773.434	18
773.450	18
773.466	19
773.482	21
773.498	20
773.514	20
773.530	15
773.546	29
773.562	24
773.579	16
773.595	17
773.611	15
773.627	19
773.643	16
773.659	10
773.675	15
773.691	14
773.707	16
773.723	15
773.739	18
773.755	26
773.772	14
773.788	17
773.804	13
773.820	14
773.836	13
773.852	21
773.868	11
773.884	10
773.900	21
773.916	20
773.932	11
773.948	26
773.964	21
773.981	16
773.997	12
774.013	18
774.029	10
774.045	17
774.061	16
774.077	14
774.093	20
774.109	15
774.125	13
774.141	23
774.157	10
774.173	8
774.189	7
774.205	12
774.221	8
774.237	14
774.254	7
774.270	12
774.286	13
774.302	11
774.318	23
774.334	12
774.350	22
774.366	18
774.382	18
774.398	19
774.414	3
774.430	17
774.446	16
774.462	15
774.478	12
774.494	13
774.510	19
774.526	20
774.542	15
774.558	14
774.574	10
774.590	3
774.606	11
774.622	12
774.638	10
774.654	2
774.670	16
774.686	8
774.702	12
774.719	10
774.735	14
774.751	8
774.767	15
774.783	19
774.799	18
774.815	18
774.831	16
774.847	17
774.863	11
774.879	8
774.895	10
774.911	8
774.927	13
774.943	19
774.959	12
774.975	15
774.991	18
775.007	22
775.023	15
775.039	13
775.055	12
775.071	16
775.087	13
775.103	20
775.119	12
775.135	14
775.151	15
775.167	13
775.183	19
775.199	23
775.215	15
775.231	12
775.247	16
775.262	16
775.278	14
775.294	13
775.310	13
775.326	11
775.342	13
775.358	20
775.374	14
775.390	13
775.406	13
775.422	19
775.438	28
775.454	19
775.470	19
775.486	18
775.502	22
775.518	15
775.534	26
775.550	14
775.566	16
775.582	12
775.598	12
775.614	9
775.630	12
775.646	17
775.662	16
775.678	11
775.694	16
775.710	2
775.725	17
775.741	19
775.757	9
775.773	9
775.789	21
775.805	16
775.821	12
775.837	2
775.853	8
775.869	16
775.885	16
775.901	15
775.917	10
775.933	20
775.949	10
775.965	22
775.981	10
775.996	11
776.012	18
776.028	19
776.044	14
776.060	14
776.076	13
776.092	12
776.108	9
776.124	10
776.140	20
776.156	19
776.172	19
776.188	11
776.203	12
776.219	12
776.235	26
776.251	12
776.267	11
776.283	14
776.299	15
776.315	16
776.331	19
776.347	14
776.363	13
776.378	23
776.394	15
776.410	16
776.426	9
776.442	13
776.458	10
776.474	18
776.490	13
776.506	6
776.522	16
776.537	14
776.553	15
776.569	15
776.585	14
776.601	19
776.617	8
776.633	13
776.649	8
776.665	19
776.680	-1
776.696	11
776.712	22
776.728	15
776.744	12
776.760	22
776.776	15
776.792	9
776.808	12
776.823	18
776.839	13
776.855	14
776.871	9
776.887	13
776.903	19
776.919	20
776.934	13
776.950	16
776.966	17
776.982	11
776.998	12
777.014	16
777.030	19
777.046	14
777.061	9
777.077	15
777.093	12
777.109	14
777.125	13
777.141	17
777.157	10
777.172	6
777.188	18
777.204	19
777.220	16
777.236	13
777.252	20
777.267	18
777.283	11
777.299	8
777.315	24
777.331	31
777.347	28
777.362	18
777.378	21
777.394	25
777.410	27
777.426	20
777.442	21
777.457	14
777.473	12
777.489	11
777.505	22
777.521	11
777.537	6
777.552	19
777.568	16
777.584	13
777.600	18
777.616	6
777.632	12
777.647	5
777.663	13
777.679	9
777.695	8
777.711	13
777.726	20
777.742	18
777.758	29
777.774	35
777.790	21
777.806	21
777.821	13
777.837	16
777.853	18
777.869	21
777.885	23
777.900	22
777.916	13
777.932	22
777.948	19
777.964	24
777.979	15
777.995	18
778.011	14
778.027	10
778.042	17
778.058	12
778.074	14
778.090	10
778.106	8
778.121	18
778.137	26
778.153	12
778.169	15
778.185	15
778.200	10
778.216	6
778.232	6
778.248	15
778.263	14
778.279	10
778.295	14
778.311	15
778.327	23
778.342	8
778.358	13
778.374	12
778.390	16
778.405	15
778.421	17
778.437	12
778.453	11
778.468	14
778.484	6
778.500	9
778.516	14
778.531	13
778.547	22
778.563	12
778.579	14
778.594	21
778.610	18
778.626	15
778.642	10
778.658	12
778.673	13
778.689	17
778.705	15
778.720	3
778.736	13
778.752	19
778.768	11
778.783	18
778.799	14
778.815	16
778.831	14
778.846	16
778.862	13
778.878	10
778.894	20
778.909	19
778.925	17
778.941	20
778.957	11
778.972	14
778.988	17
779.004	11
779.019	14
779.035	5
779.051	17
779.067	22
779.082	18
779.098	20
779.114	22
779.129	7
779.145	17
779.161	19
779.177	21
779.192	17
779.208	17
779.224	15
779.239	14
779.255	7
779.271	19
779.287	18
779.302	13
779.318	6
779.334	12
779.349	4
779.365	16
779.381	8
779.396	17
779.412	15
779.428	11
779.444	4
779.459	20
779.475	17
779.491	7
779.506	8
779.522	12
779.538	19
779.553	15
779.569	12
779.585	12
779.600	21
779.616	12
779.632	5
779.647	12
779.663	14
779.679	18
779.695	17
779.710	8
779.726	4
779.742	20
779.757	13
779.773	24
779.789	19
779.804	16
779.820	20
779.836	26
779.851	9
779.867	8
779.883	8
779.898	6
779.914	6
779.930	14
779.945	8
779.961	8
779.977	11
779.992	17
780.008	17
780.023	4
780.039	8
780.055	9
780.070	7
780.086	4
780.102	8
780.117	4
780.133	0
780.149	17
780.164	17
780.180	8
780.196	10
780.211	9
780.227	12
780.243	14
780.258	15
780.274	18
780.289	15
780.305	12
780.321	17
780.336	0
780.352	3
780.368	4
780.383	11
780.399	13
780.414	13
780.430	14
780.446	18
780.461	13
780.477	12
780.493	15
780.508	16
780.524	6
780.539	15
780.555	6
780.571	12
780.586	14
780.602	15
780.618	24
780.633	10
780.649	17
780.664	15
780.680	15
780.696	9
780.711	12
780.727	20
780.742	17
780.758	28
780.774	20
780.789	20
780.805	10
780.820	14
780.836	7
780.852	13
780.867	14
780.883	21
780.898	14
780.914	14
780.930	12
780.945	15
780.961	9
780.976	13
780.992	10
781.008	20
781.023	17
781.039	12
781.054	11
781.070	10
781.085	16
781.101	6
781.117	17
781.132	21
781.148	4
781.163	15
781.179	16
781.194	19
781.210	14
781.226	3
781.241	17
781.257	7
781.272	10
781.288	14
781.303	18
781.319	11
781.335	5
781.350	21
781.366	19
781.381	11
781.397	18
781.412	21
781.428	12
781.443	15
781.459	7
781.475	14
781.490	12
781.506	13
781.521	16
781.537	15
781.552	17
781.568	15
781.583	15
781.599	9
781.614	12
781.630	16
781.646	19
781.661	22
781.677	14
781.692	12
781.708	10
781.723	18
781.739	14
781.754	11
781.770	11
781.785	16
781.801	18
781.816	8
781.832	17
781.848	15
781.863	22
781.879	23
781.894	17
781.910	9
781.925	17
781.941	21
781.956	10
781.972	14
781.987	13
782.003	19
782.018	13
782.034	16
782.049	14
782.065	17
782.080	22
782.096	20
782.111	31
782.127	20
782.142	29
782.158	23
782.173	26
782.189	14
782.204	24
782.220	20
782.235	12
782.251	24
782.266	22
782.282	23
782.297	23
782.313	23
782.328	17
782.344	17
782.359	13
782.375	17
782.390	16
782.406	12
782.421	17
782.437	15
782.452	19
782.468	19
782.483	18
782.499	19
782.514	15
782.530	12
782.545	25
782.561	11
782.576	21
782.592	15
782.607	20
782.622	18
782.638	10
782.653	16
782.669	14
782.684	26
782.700	32
782.715	20
782.731	24
782.746	20
782.762	12
782.777	19
782.793	27
782.808	14
782.824	23
782.839	20
782.854	17
782.870	14
782.885	20
782.901	23
782.916	11
782.932	11
782.947	15
782.963	19
782.978	16
782.993	21
783.009	16
783.024	27
783.040	37
783.055	45
783.071	46
783.086	51
783.102	61
783.117	60
783.132	83
783.148	68
783.163	73
783.179	73
783.194	66
783.210	65
783.225	44
783.240	38
783.256	39
783.271	21
783.287	27
783.302	26
783.318	27
783.333	20
783.348	26
783.364	37
783.379	29
783.395	28
783.410	25
783.426	32
783.441	21
783.456	10
783.472	14
783.487	13
783.503	17
783.518	16
783.533	24
783.549	40
783.564	47
783.580	51
783.595	61
783.610	58
783.626	46
783.641	28
783.657	25
783.672	34
783.687	16
783.703	22
783.718	34
783.734	53
783.749	59
783.764	54
783.780	48
783.795	49
783.811	33
783.826	42
783.841	42
783.857	42
783.872	72
783.888	75
783.903	80
783.918	67
783.934	40
783.949	28
783.964	27
783.980	50
783.995	69
784.011	71
784.026	61
784.041	47
784.057	25
784.072	20
