771.850	17
771.866	22
771.883	13
771.899	22
771.915	22
771.931	14
771.947	15
771.964	21
771.980	26
771.996	15
772.012	17
772.028	20
772.045	18
772.061	11
772.077	13
772.093	24
772.109	13
772.126	25
772.142	11
772.158	13
772.174	14
772.190	23
772.206	21
772.223	16
772.239	15
772.255	19
772.271	24
772.287	26
772.304	27
772.320	14
772.336	17
772.352	14
772.368	18
772.384	10
772.401	12
772.417	15
772.433	16
772.449	10
772.465	17
772.482	13
772.498	18
772.514	18
772.530	19
772.546	25
772.562	30
772.579	19
772.595	15
772.611	10
772.627	16
772.643	19
772.659	18
772.675	22
772.692	7
772.708	10
772.724	21
772.740	12
772.756	17
772.772	21
772.789	18
772.805	11
772.821	16
772.837	12
772.853	16
772.869	17
772.885	9
772.902	7
772.918	12
772.934	24
772.950	23
772.966	19
772.982	22
772.998	11
773.015	8
773.031	17
773.047	17
773.063	20
773.079	14
773.095	17
773.111	13
773.127	17
773.144	17
773.160	23
773.176	12
773.192	12
773.208	8
773.224	20
773.240	12
773.256	17
773.272	14
773.289	16
773.305	23
773.321	24
773.337	25
773.353	6
773.369	15
773.385	18
773.401	20
773.417	20
773.434	15
773.450	11
773.466	18
773.482	24
773.498	24
773.514	27
773.530	17
773.546	34
773.562	31
773.579	22
773.595	24
773.611	19
773.627	18
773.643	21
773.659	14
773.675	18
773.691	16
773.707	16
773.723	17
773.739	22
773.755	31
773.772	14
773.788	24
773.804	12
773.820	18
773.836	17
773.852	25
773.868	14
773.884	22
773.900	28
773.916	29
773.932	24
773.948	26
773.964	23
773.981	18
773.997	20
774.013	25
774.029	6
774.045	25
774.061	18
774.077	15
774.093	24
774.109	26
774.125	20
774.141	11
774.157	3
774.173	8
774.189	9
774.205	20
774.221	14
774.237	12
774.254	18
774.270	20
774.286	18
774.302	14
774.318	22
774.334	15
774.350	18
774.366	14
774.382	12
774.398	6
774.414	2
774.430	9
774.446	24
774.462	16
774.478	22
774.494	18
774.510	22
774.526	20
774.542	16
774.558	22
774.574	11
774.590	11
774.606	20
774.622	15
774.638	15
774.654	5
774.670	17
774.686	16
774.702	10
774.719	18
774.735	12
774.751	15
774.767	14
774.783	17
774.799	13
774.815	15
774.831	17
774.847	20
774.863	23
774.879	13
774.895	22
774.911	15
774.927	15
774.943	25
774.959	17
774.975	22
774.991	19
775.007	19
775.023	17
775.039	9
775.055	21
775.071	16
775.087	19
775.103	19
775.119	22
775.135	12
775.151	12
775.167	19
775.183	25
775.199	25
775.215	19
775.231	15
775.247	26
775.262	16
775.278	17
775.294	21
775.310	9
775.326	15
775.342	15
775.358	18
775.374	14
775.390	7
775.406	17
775.422	19
775.438	22
775.454	24
775.470	15
775.486	16
775.502	30
775.518	19
775.534	22
775.550	21
775.566	13
775.582	22
775.598	20
775.614	4
775.630	14
775.646	16
775.662	24
775.678	10
775.694	13
775.710	8
775.725	21
775.741	19
775.757	18
775.773	14
775.789	20
775.805	26
775.821	8
775.837	16
775.853	10
775.869	18
775.885	23
775.901	24
775.917	16
775.933	26
775.949	10
775.965	23
775.981	9
775.996	11
776.012	11
776.028	22
776.044	13
776.060	13
776.076	19
776.092	15
776.108	16
776.124	15
776.140	18
776.156	20
776.172	14
776.188	8
776.203	20
776.219	9
776.235	16
776.251	19
776.267	19
776.283	21
776.299	16
776.315	22
776.331	28
776.347	16
776.363	20
776.378	19
776.394	21
776.410	18
776.426	10
776.442	15
776.458	13
776.474	15
776.490	13
776.506	18
776.522	24
776.537	13
776.553	19
776.569	15
776.585	18
776.601	16
776.617	12
776.633	17
776.649	12
776.665	23
776.680	5
776.696	17
776.712	28
776.728	12
776.744	10
776.760	27
776.776	18
776.792	13
776.808	14
776.823	16
776.839	19
776.855	19
776.871	13
776.887	17
776.903	23
776.919	29
776.934	19
776.950	16
776.966	25
776.982	15
776.998	9
