771.850	12
771.866	11
771.883	2
771.899	4
771.915	12
771.931	11
771.947	10
771.964	10
771.980	8
771.996	4
772.012	9
772.028	5
772.045	7
772.061	9
772.077	2
772.093	6
772.109	6
772.126	11
772.142	9
772.158	11
772.174	7
772.190	6
772.206	6
772.223	12
772.239	13
772.255	6
772.271	10
772.287	6
772.304	17
772.320	-7
772.336	11
772.352	6
772.368	10
772.384	8
772.401	4
772.417	7
772.433	10
772.449	12
772.465	9
772.482	10
772.498	4
772.514	13
772.530	5
772.546	16
772.562	14
772.579	4
772.595	10
772.611	9
772.627	11
772.643	10
772.659	7
772.675	10
772.692	0
772.708	2
772.724	9
772.740	10
772.756	3
772.772	7
772.789	12
772.805	6
772.821	10
772.837	8
772.853	8
772.869	3
772.885	-4
772.902	-3
772.918	0
772.934	13
772.950	11
772.966	5
772.982	16
772.998	7
773.015	3
773.031	2
773.047	8
773.063	13
773.079	5
773.095	14
773.111	6
773.127	21
773.144	17
773.160	9
773.176	10
773.192	4
773.208	2
773.224	12
773.240	5
773.256	9
773.272	17
773.289	14
773.305	7
773.321	12
773.337	12
773.353	4
773.369	6
773.385	13
773.401	10
773.417	10
773.434	7
773.450	4
773.466	10
773.482	15
773.498	8
773.514	8
773.530	3
773.546	10
773.562	8
773.579	11
773.595	3
773.611	4
773.627	15
773.643	6
773.659	6
773.675	9
773.691	14
773.707	4
773.723	5
773.739	10
773.755	16
773.772	9
773.788	14
773.804	10
773.820	10
773.836	1
773.852	16
773.868	7
773.884	11
773.900	12
773.916	19
773.932	0
773.948	5
773.964	21
773.981	1
773.997	15
774.013	16
774.029	6
774.045	6
774.061	16
774.077	12
774.093	12
774.109	9
774.125	6
774.141	6
774.157	3
774.173	5
774.189	5
774.205	7
774.221	5
774.237	8
774.254	1
774.270	8
774.286	13
774.302	3
774.318	15
774.334	10
774.350	8
774.366	15
774.382	9
774.398	10
774.414	-1
774.430	0
774.446	15
774.462	6
774.478	10
774.494	9
774.510	15
774.526	11
774.542	2
774.558	5
774.574	6
774.590	6
774.606	8
774.622	9
774.638	6
774.654	-2
774.670	7
774.686	6
774.702	3
774.719	11
774.735	9
774.751	7
774.767	4
774.783	6
774.799	12
774.815	10
774.831	13
774.847	8
774.863	4
774.879	10
774.895	4
774.911	6
774.927	7
774.943	14
774.959	8
774.975	10
774.991	11
775.007	9
775.023	7
775.039	6
775.055	6
775.071	10
775.087	7
775.103	14
775.119	11
775.135	7
775.151	10
775.167	4
775.183	18
775.199	8
775.215	11
775.231	5
775.247	11
775.262	2
775.278	10
775.294	7
775.310	0
775.326	10
775.342	7
775.358	6
775.374	6
775.390	5
775.406	10
775.422	6
775.438	12
775.454	9
775.470	4
775.486	0
775.502	8
775.518	2
775.534	6
775.550	8
775.566	7
775.582	10
775.598	10
775.614	2
775.630	3
775.646	11
775.662	10
775.678	0
775.694	7
775.710	6
775.725	10
775.741	4
775.757	-2
775.773	6
775.789	13
775.805	15
775.821	7
775.837	1
775.853	4
775.869	4
775.885	15
775.901	6
775.917	7
775.933	15
775.949	5
775.965	14
775.981	8
775.996	7
776.012	10
776.028	15
776.044	11
776.060	2
776.076	5
776.092	4
776.108	2
776.124	3
776.140	5
776.156	9
776.172	6
776.188	2
776.203	11
776.219	2
776.235	14
776.251	12
776.267	5
776.283	10
776.299	8
776.315	9
776.331	8
776.347	9
776.363	7
776.378	5
776.394	17
776.410	7
776.426	4
776.442	11
776.458	9
776.474	19
776.490	6
776.506	12
776.522	8
776.537	6
776.553	11
776.569	7
776.585	4
776.601	10
776.617	5
776.633	12
776.649	4
776.665	10
776.680	0
776.696	2
776.712	11
776.728	5
776.744	12
776.760	14
776.776	5
776.792	8
776.808	9
776.823	8
776.839	6
776.855	4
776.871	2
776.887	6
776.903	7
776.919	12
776.934	11
776.950	9
776.966	14
776.982	4
776.998	6
777.014	10
777.030	13
777.046	4
777.061	6
777.077	9
777.093	3
777.109	15
777.125	8
777.141	12
