771.850	9
771.866	5
771.883	-1
771.899	17
771.915	5
771.931	14
771.947	9
771.964	14
771.980	13
771.996	5
772.012	4
772.028	9
772.045	6
772.061	9
772.077	5
772.093	11
772.109	8
772.126	9
772.142	9
772.158	15
772.174	5
772.190	12
772.206	10
772.223	8
772.239	12
772.255	10
772.271	15
772.287	6
772.304	9
772.320	2
772.336	9
772.352	12
772.368	11
772.384	8
772.401	8
772.417	9
772.433	18
772.449	12
772.465	3
772.482	10
772.498	3
772.514	7
772.530	8
772.546	18
772.562	15
772.579	16
772.595	4
772.611	6
772.627	6
772.643	4
772.659	14
772.675	10
772.692	1
772.708	5
772.724	11
772.740	6
772.756	5
772.772	5
772.789	11
772.805	12
772.821	7
772.837	10
772.853	14
772.869	-2
772.885	5
772.902	6
772.918	4
772.934	13
772.950	13
772.966	7
772.982	11
772.998	6
773.015	6
773.031	6
773.047	9
773.063	19
773.079	9
773.095	11
773.111	4
773.127	19
773.144	10
773.160	5
773.176	10
773.192	5
773.208	9
773.224	13
773.240	8
773.256	10
773.272	14
773.289	13
773.305	11
773.321	8
773.337	16
773.353	5
773.369	11
773.385	9
773.401	11
773.417	12
773.434	9
773.450	7
773.466	6
773.482	19
773.498	8
773.514	13
773.530	10
773.546	16
773.562	5
773.579	9
773.595	8
773.611	14
773.627	9
773.643	14
773.659	7
773.675	11
773.691	8
773.707	8
773.723	5
773.739	13
773.755	16
773.772	8
773.788	13
773.804	11
773.820	3
773.836	6
773.852	18
773.868	0
773.884	13
773.900	12
773.916	13
773.932	5
773.948	19
773.964	16
773.981	3
773.997	13
774.013	15
774.029	5
774.045	10
774.061	9
774.077	10
774.093	13
774.109	10
774.125	16
774.141	6
774.157	-5
774.173	8
774.189	8
774.205	7
774.221	3
774.237	4
774.254	5
774.270	5
774.286	4
774.302	4
774.318	12
774.334	7
774.350	15
774.366	12
774.382	12
774.398	6
774.414	8
774.430	11
774.446	12
774.462	9
774.478	17
774.494	9
774.510	11
774.526	4
774.542	7
774.558	8
774.574	10
774.590	6
774.606	5
774.622	13
774.638	9
774.654	-1
774.670	8
774.686	2
774.702	7
774.719	7
774.735	8
774.751	11
774.767	5
774.783	10
774.799	13
774.815	11
774.831	15
774.847	10
774.863	8
774.879	10
774.895	11
774.911	9
774.927	5
774.943	16
